meae_id,county_ahcb,county_fips,districts,federalist_vote,federalist_percentage,antifederalist_vote,antifederalist_percentage,demrep_vote,demrep_percentage,chesapeake_vote,chesapeake_percentage,potomac_vote,potomac_percentage,repfac_vote,repfac_percentage,adamsclay_vote,adamsclay_percentage,jacksonian_vote,jacksonian_percentage,anticaucus_vote,anticaucus_percentage,caucus_vote,caucus_percentage,other_vote,other_percentage,county_source
meae.congressional.congress18.il.county,ils_alexander,17003,At-large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,0.861,17,0.139,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress18.il.county,ils_bond,17005,At-large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,0.186,250,0.814,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress18.il.county,ils_clark,17023,At-large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0.143,66,0.857,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress18.il.county,ils_crawford,17033,At-large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161,0.596,109,0.404,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress18.il.county,ils_edwards,17047,At-large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,299,0.672,146,0.328,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress18.il.county,ils_fayette,17051,At-large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,0.252,175,0.748,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress18.il.county,ils_franklin,17055,At-large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,0.63,90,0.37,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress18.il.county,ils_gallatin,17059,At-large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,447,0.798,113,0.202,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress18.il.county,ils_greene,17061,At-large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156,0.312,344,0.688,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress18.il.county,ils_hamilton,17065,At-large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206,0.892,25,0.108,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress18.il.county,ils_jackson,17077,At-large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,0.463,123,0.537,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress18.il.county,ils_jefferson,17081,At-large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,0.489,89,0.511,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress18.il.county,ils_johnson,17087,At-large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,0.401,88,0.599,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress18.il.county,ils_lawrence,17101,At-large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,0.486,148,0.514,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress18.il.county,ils_madison,17119,At-large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260,0.365,451,0.633,2,0.003,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress18.il.county,ils_monroe,17133,At-large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,0.314,192,0.686,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress18.il.county,ils_montgomery,17135,At-large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,0.241,85,0.759,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress18.il.county,ils_pike,17149,At-large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0.036,161,0.964,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress18.il.county,ils_pope,17151,At-large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212,0.554,171,0.446,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress18.il.county,ils_randolph,17157,At-large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,311,0.598,209,0.402,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress18.il.county,ils_sangamon,17167,At-large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,0.254,382,0.746,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress18.il.county,ils_stclair,17163,At-large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160,0.236,518,0.764,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress18.il.county,ils_union,17181,At-large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156,0.397,237,0.603,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress18.il.county,ils_washington,17189,At-large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,0.213,202,0.783,1,0.004,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress18.il.county,ils_wayne,17191,At-large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,0.522,99,0.478,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress18.il.county,ils_white,17193,At-large,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244,0.47,275,0.53,NA,NA,NA,NA,NA,NA,NA,NA,county
