meae_id,county_ahcb,county_fips,districts,federalist_vote,federalist_percentage,antifederalist_vote,antifederalist_percentage,demrep_vote,demrep_percentage,chesapeake_vote,chesapeake_percentage,potomac_vote,potomac_percentage,repfac_vote,repfac_percentage,adamsclay_vote,adamsclay_percentage,jacksonian_vote,jacksonian_percentage,anticaucus_vote,anticaucus_percentage,caucus_vote,caucus_percentage,other_vote,other_percentage,county_source
meae.congressional.congress17.ny.county,nys_albany,36001,9,NA,NA,NA,NA,1798,0.428,NA,NA,NA,NA,2393,0.57,NA,NA,NA,NA,NA,NA,NA,NA,8,0.002,county
meae.congressional.congress17.ny.county,nys_allegany,36003,22,NA,NA,NA,NA,648,0.531,NA,NA,NA,NA,568,0.466,NA,NA,NA,NA,NA,NA,NA,NA,4,0.003,county
meae.congressional.congress17.ny.county,nys_broome,36007,15,NA,NA,NA,NA,1308,0.508,NA,NA,NA,NA,1267,0.492,NA,NA,NA,NA,NA,NA,NA,NA,2,0.001,county
meae.congressional.congress17.ny.county,nys_cattaraugus,36009,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress17.ny.county,nys_cayuga,36011,20,NA,NA,NA,NA,4303,0.483,NA,NA,NA,NA,4600,0.517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress17.ny.county,nys_chautauqua,36013,22,NA,NA,NA,NA,655,0.446,NA,NA,NA,NA,811,0.552,NA,NA,NA,NA,NA,NA,NA,NA,2,0.001,county
meae.congressional.congress17.ny.county,nys_chenango,36017,15,NA,NA,NA,NA,3598,0.578,NA,NA,NA,NA,2608,0.419,NA,NA,NA,NA,NA,NA,NA,NA,14,0.002,county
meae.congressional.congress17.ny.county,nys_clinton,36019,12,NA,NA,NA,NA,1549,0.621,NA,NA,NA,NA,938,0.376,NA,NA,NA,NA,NA,NA,NA,NA,8,0.003,county
meae.congressional.congress17.ny.county,nys_columbia,36021,5,NA,NA,NA,NA,1818,0.401,NA,NA,NA,NA,2712,0.598,NA,NA,NA,NA,NA,NA,NA,NA,5,0.001,county
meae.congressional.congress17.ny.county,nys_cortland,36023,19,3,0.002,NA,NA,952,0.561,NA,NA,NA,NA,738,0.435,NA,NA,NA,NA,NA,NA,NA,NA,4,0.002,county
