meae_id,county_ahcb,county_fips,districts,federalist_vote,federalist_percentage,antifederalist_vote,antifederalist_percentage,demrep_vote,demrep_percentage,chesapeake_vote,chesapeake_percentage,potomac_vote,potomac_percentage,repfac_vote,repfac_percentage,adamsclay_vote,adamsclay_percentage,jacksonian_vote,jacksonian_percentage,anticaucus_vote,anticaucus_percentage,caucus_vote,caucus_percentage,other_vote,other_percentage,county_source
meae.congressional.congress19.pa.county,city_philadelphia,NA,"1, 2",472,0.103,NA,NA,1908,0.417,NA,NA,NA,NA,NA,NA,NA,NA,2196,0.48,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress19.pa.county,pas_adams,42001,11,NA,NA,NA,NA,1256,0.469,NA,NA,NA,NA,NA,NA,NA,NA,1224,0.457,NA,NA,NA,NA,197,0.074,county
meae.congressional.congress19.pa.county,pas_allegheny,42003,16,1316,0.215,NA,NA,1855,0.303,NA,NA,NA,NA,NA,NA,NA,NA,2945,0.482,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress19.pa.county,pas_armstrong,42005,16,418,0.188,NA,NA,847,0.381,NA,NA,NA,NA,NA,NA,NA,NA,960,0.431,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress19.pa.county,pas_beaver,42007,16,746,0.189,NA,NA,1205,0.306,NA,NA,NA,NA,NA,NA,NA,NA,1991,0.505,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress19.pa.county,pas_bedford,42009,13,NA,NA,NA,NA,1324,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress19.pa.county,pas_berks,42011,7,2823,0.4,NA,NA,2129,0.301,NA,NA,NA,NA,NA,NA,NA,NA,2111,0.299,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress19.pa.county,pas_bradford,42015,9,716,0.162,NA,NA,933,0.212,NA,NA,NA,NA,NA,NA,NA,NA,2761,0.626,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress19.pa.county,pas_bucks,42017,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5765,1,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress19.pa.county,pas_butler,42019,16,242,0.086,NA,NA,1836,0.652,NA,NA,NA,NA,NA,NA,NA,NA,738,0.262,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress19.pa.county,pas_cambria,42021,13,NA,NA,NA,NA,358,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress19.pa.county,pas_centre,42027,12,NA,NA,NA,NA,819,0.41,NA,NA,NA,NA,NA,NA,NA,NA,1178,0.59,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress19.pa.county,pas_chester,42029,4,2755,0.175,NA,NA,7551,0.479,NA,NA,NA,NA,NA,NA,2720,0.173,2741,0.174,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress19.pa.county,pas_clearfield,42033,12,NA,NA,NA,NA,94,0.267,NA,NA,NA,NA,NA,NA,NA,NA,258,0.733,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress19.pa.county,pas_columbia,42037,9,1030,0.252,NA,NA,400,0.098,NA,NA,NA,NA,NA,NA,NA,NA,2665,0.651,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress19.pa.county,pas_crawford,42039,18,NA,NA,NA,NA,22,0.018,NA,NA,NA,NA,NA,NA,NA,NA,1172,0.982,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress19.pa.county,pas_cumberland,42041,11,174,0.048,NA,NA,1727,0.477,NA,NA,NA,NA,NA,NA,NA,NA,1718,0.475,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress19.pa.county,pas_dauphin,42043,6,1140,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1784,0.61,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress19.pa.county,pas_delaware,42045,4,653,0.193,NA,NA,1435,0.424,NA,NA,NA,NA,NA,NA,639,0.189,656,0.194,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress19.pa.county,pas_erie,42049,18,NA,NA,NA,NA,68,0.062,NA,NA,NA,NA,NA,NA,NA,NA,1030,0.938,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress19.pa.county,pas_fayette,42051,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress19.pa.county,pas_franklin,42055,11,NA,NA,NA,NA,2197,0.487,NA,NA,NA,NA,NA,NA,NA,NA,1992,0.442,NA,NA,NA,NA,319,0.071,county
meae.congressional.congress19.pa.county,pas_greene,42059,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress19.pa.county,pas_huntingdon,42061,12,NA,NA,NA,NA,1676,0.654,NA,NA,NA,NA,NA,NA,NA,NA,885,0.346,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress19.pa.county,pas_indiana,42063,17,711,0.482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,763,0.518,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress19.pa.county,pas_lancaster,42071,4,3560,0.181,NA,NA,9269,0.472,NA,NA,NA,NA,NA,NA,3397,0.173,3405,0.173,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress19.pa.county,pas_lebanon,42075,6,512,0.341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,989,0.659,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress19.pa.county,pas_lehigh,42077,7,502,0.184,NA,NA,1069,0.391,NA,NA,NA,NA,NA,NA,NA,NA,1160,0.425,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress19.pa.county,pas_luzerne,42079,9,614,0.132,NA,NA,1068,0.23,NA,NA,NA,NA,NA,NA,NA,NA,2959,0.638,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress19.pa.county,pas_lycoming,42081,9,866,0.216,NA,NA,1186,0.296,NA,NA,NA,NA,NA,NA,NA,NA,1036,0.258,NA,NA,NA,NA,921,0.23,county
meae.congressional.congress19.pa.county,pas_mckean,42083,9,115,0.387,NA,NA,51,0.172,NA,NA,NA,NA,NA,NA,NA,NA,131,0.441,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress19.pa.county,pas_mercer,42085,18,NA,NA,NA,NA,868,0.475,NA,NA,NA,NA,NA,NA,NA,NA,959,0.525,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress19.pa.county,pas_mifflin,42087,12,NA,NA,NA,NA,2037,0.832,NA,NA,NA,NA,NA,NA,NA,NA,410,0.168,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress19.pa.county,pas_montgomery,42091,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1817,1,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress19.pa.county,pas_northampton,42095,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3004,1,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress19.pa.county,pas_northumberland,42097,9,1132,0.184,NA,NA,1010,0.164,NA,NA,NA,NA,NA,NA,NA,NA,3998,0.651,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress19.pa.county,pas_perry,42099,11,NA,NA,NA,NA,749,0.497,NA,NA,NA,NA,NA,NA,NA,NA,759,0.503,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress19.pa.county,pas_philadelphia,42101,"1, 3",2384,0.387,NA,NA,1652,0.268,NA,NA,NA,NA,NA,NA,NA,NA,2131,0.346,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress19.pa.county,pas_pike,42103,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,495,1,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress19.pa.county,pas_potter,42105,9,18,0.124,NA,NA,31,0.214,NA,NA,NA,NA,NA,NA,NA,NA,96,0.662,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress19.pa.county,pas_schuylkill,42107,7,767,0.424,NA,NA,524,0.29,NA,NA,NA,NA,NA,NA,NA,NA,519,0.287,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress19.pa.county,pas_somerset,42111,13,NA,NA,NA,NA,1041,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress19.pa.county,pas_susquehanna,42115,9,168,0.051,NA,NA,957,0.288,NA,NA,NA,NA,NA,NA,NA,NA,2201,0.662,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress19.pa.county,pas_tioga,42117,9,568,0.283,NA,NA,169,0.084,NA,NA,NA,NA,NA,NA,NA,NA,1267,0.632,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress19.pa.county,pas_union,42119,9,480,0.092,NA,NA,1490,0.286,NA,NA,NA,NA,NA,NA,NA,NA,3236,0.622,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress19.pa.county,pas_venango,42121,18,NA,NA,NA,NA,41,0.059,NA,NA,NA,NA,NA,NA,NA,NA,657,0.941,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress19.pa.county,pas_warren,42123,18,NA,NA,NA,NA,6,0.018,NA,NA,NA,NA,NA,NA,NA,NA,319,0.982,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress19.pa.county,pas_washington,42125,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2082,1,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress19.pa.county,pas_wayne,42127,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,680,1,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress19.pa.county,pas_westmoreland,42129,17,1280,0.388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,0.612,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress19.pa.county,pas_york,42133,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4260,1,NA,NA,NA,NA,NA,NA,county
