election_id,county,state,county_ahcb,county_fips,candidate,candidate_id,party,party_id,vote
pa.congress.atlarge.1788,Bedford,PA,pas_bedford,42009,"Allison, John",AJ0252,Federalist,A01,50
pa.congress.atlarge.1788,Bedford,PA,pas_bedford,42009,"Clymer, George",CG0011,Federalist,A01,93
pa.congress.atlarge.1788,Bedford,PA,pas_bedford,42009,"Chambers, Stephen",CS0038,Federalist,A01,51
pa.congress.atlarge.1788,Bedford,PA,pas_bedford,42009,"Fitzsimons, Thomas",FT0061,Federalist,A01,92
pa.congress.atlarge.1788,Bedford,PA,pas_bedford,42009,"Findley, William",FW0062,Anti-Federalist,A02,175
pa.congress.atlarge.1788,Bedford,PA,pas_bedford,42009,"Heister, Daniel",HD0091,Anti-Federalist,A02,212
pa.congress.atlarge.1788,Bedford,PA,pas_bedford,42009,"Hartley, Thomas",HT0154,Federalist,A01,91
pa.congress.atlarge.1788,Bedford,PA,pas_bedford,42009,"Irvine, William",IW0016,Anti-Federalist,A02,173
pa.congress.atlarge.1788,Bedford,PA,pas_bedford,42009,"MacClenachan, Blair",MB0070,Anti-Federalist,A02,172
pa.congress.atlarge.1788,Bedford,PA,pas_bedford,42009,"Muhlenberg, Frederick A.",MF0016,Federalist,A01,97
pa.congress.atlarge.1788,Bedford,PA,pas_bedford,42009,"Muhlenberg, Peter",MP0089,Anti-Federalist,A02,214
pa.congress.atlarge.1788,Bedford,PA,pas_bedford,42009,"Montgomery, William",MW0284,Anti-Federalist,A02,172
pa.congress.atlarge.1788,Bedford,PA,pas_bedford,42009,"Pettit, Charles",PC0037,Anti-Federalist,A02,173
pa.congress.atlarge.1788,Bedford,PA,pas_bedford,42009,"Scott, Thomas",ST0215,Federalist,A01,90
pa.congress.atlarge.1788,Bedford,PA,pas_bedford,42009,"Wynkoop, Henry",WH0022,Federalist,A01,92
pa.congress.atlarge.1788,Bedford,PA,pas_bedford,42009,"Whitehall, Robert",WR0153,Anti-Federalist,A02,168
pa.congress.atlarge.1788,Berks,PA,pas_berks,42011,"Allison, John",AJ0252,Federalist,A01,28
pa.congress.atlarge.1788,Berks,PA,pas_berks,42011,"Clymer, George",CG0011,Federalist,A01,26
pa.congress.atlarge.1788,Berks,PA,pas_berks,42011,"Chambers, Stephen",CS0038,Federalist,A01,24
