election_id,county,state,county_ahcb,county_fips,candidate,candidate_id,party,party_id,vote
nc.uscongress1.1790,Granville,NC,ncs_granville,37077,"Ashe, John B.",AJ0212,Anti-Federalist,A02,3
nc.uscongress1.1790,Granville,NC,ncs_granville,37077,"Macon, Nathaniel",MN0068,NA,NA,169
nc.uscongress1.1790,Granville,NC,ncs_granville,37077,"Moore, Stephen",MS0117,NA,NA,9
nc.uscongress1.1790,Granville,NC,ncs_granville,37077,NA,NA,NA,NA,0
nc.uscongress2.1790,Beaufort,NC,ncs_beaufort,37013,"Cabarrus, Stephen",CS0145,Anti-Federalist,A02,9
nc.uscongress2.1790,Beaufort,NC,ncs_beaufort,37013,"Polok, Cullin",PC0031,NA,NA,0
nc.uscongress2.1790,Beaufort,NC,ncs_beaufort,37013,"Williamson, Hugh",WH0019,Federalist,A01,174
nc.uscongress2.1790,Bertie,NC,ncs_bertie,37015,"Cabarrus, Stephen",CS0145,Anti-Federalist,A02,170
nc.uscongress2.1790,Bertie,NC,ncs_bertie,37015,"Polok, Cullin",PC0031,NA,NA,1
nc.uscongress2.1790,Bertie,NC,ncs_bertie,37015,"Williamson, Hugh",WH0019,Federalist,A01,103
nc.uscongress2.1790,Camden,NC,ncs_camden,37029,"Cabarrus, Stephen",CS0145,Anti-Federalist,A02,63
nc.uscongress2.1790,Camden,NC,ncs_camden,37029,"Polok, Cullin",PC0031,NA,NA,0
nc.uscongress2.1790,Camden,NC,ncs_camden,37029,"Williamson, Hugh",WH0019,Federalist,A01,44
nc.uscongress2.1790,Carteret,NC,ncs_carteret,37031,"Cabarrus, Stephen",CS0145,Anti-Federalist,A02,16
nc.uscongress2.1790,Carteret,NC,ncs_carteret,37031,"Polok, Cullin",PC0031,NA,NA,0
nc.uscongress2.1790,Carteret,NC,ncs_carteret,37031,"Williamson, Hugh",WH0019,Federalist,A01,50
nc.uscongress2.1790,Chowan,NC,ncs_chowan,37041,"Cabarrus, Stephen",CS0145,Anti-Federalist,A02,175
nc.uscongress2.1790,Chowan,NC,ncs_chowan,37041,"Polok, Cullin",PC0031,NA,NA,0
nc.uscongress2.1790,Chowan,NC,ncs_chowan,37041,"Williamson, Hugh",WH0019,Federalist,A01,45
nc.uscongress2.1790,Craven,NC,ncs_craven,37049,"Cabarrus, Stephen",CS0145,Anti-Federalist,A02,34
nc.uscongress2.1790,Craven,NC,ncs_craven,37049,"Polok, Cullin",PC0031,NA,NA,0
nc.uscongress2.1790,Craven,NC,ncs_craven,37049,"Williamson, Hugh",WH0019,Federalist,A01,38
nc.uscongress2.1790,Currituck,NC,ncs_currituck,37053,"Cabarrus, Stephen",CS0145,Anti-Federalist,A02,15
nc.uscongress2.1790,Currituck,NC,ncs_currituck,37053,"Polok, Cullin",PC0031,NA,NA,0
nc.uscongress2.1790,Currituck,NC,ncs_currituck,37053,"Williamson, Hugh",WH0019,Federalist,A01,95
nc.uscongress2.1790,Dobbs,NC,ncs_dobbs,NA,"Cabarrus, Stephen",CS0145,Anti-Federalist,A02,0
nc.uscongress2.1790,Dobbs,NC,ncs_dobbs,NA,"Polok, Cullin",PC0031,NA,NA,0
nc.uscongress2.1790,Dobbs,NC,ncs_dobbs,NA,"Williamson, Hugh",WH0019,Federalist,A01,268
nc.uscongress2.1790,Gates,NC,ncs_gates,37073,"Cabarrus, Stephen",CS0145,Anti-Federalist,A02,23
nc.uscongress2.1790,Gates,NC,ncs_gates,37073,"Polok, Cullin",PC0031,NA,NA,0
nc.uscongress2.1790,Gates,NC,ncs_gates,37073,"Williamson, Hugh",WH0019,Federalist,A01,219
nc.uscongress2.1790,Hertford,NC,ncs_hertford,37091,"Cabarrus, Stephen",CS0145,Anti-Federalist,A02,1
nc.uscongress2.1790,Hertford,NC,ncs_hertford,37091,"Polok, Cullin",PC0031,NA,NA,0
nc.uscongress2.1790,Hertford,NC,ncs_hertford,37091,"Williamson, Hugh",WH0019,Federalist,A01,57
nc.uscongress2.1790,Hyde,NC,ncs_hyde,37095,"Cabarrus, Stephen",CS0145,Anti-Federalist,A02,30
nc.uscongress2.1790,Hyde,NC,ncs_hyde,37095,"Polok, Cullin",PC0031,NA,NA,0
