meae_id,election_id,candidate,candidate_id,district,party,vote,total_vote,percent_vote,winner,unopposed
meae.congressional.congress15.nc.county,nc.uscongress1.1817,Lemuel Sawyer,SL0032,1,Democratic-Republican,1371,3608,0.38,TRUE,FALSE
meae.congressional.congress15.nc.county,nc.uscongress1.1817,Joseph Ferebee,FJ0269,1,Democratic-Republican,1193,3608,0.331,FALSE,FALSE
meae.congressional.congress15.nc.county,nc.uscongress1.1817,Henry Skinner,SH0112,1,Federalist,1044,3608,0.289,FALSE,FALSE
meae.congressional.congress15.nc.county,nc.uscongress10.1817,George Mumford,MG0056,10,Democratic-Republican,2059,3818,0.539,TRUE,FALSE
meae.congressional.congress15.nc.county,nc.uscongress10.1817,John L. Henderson,HJ0672,10,Federalist,1759,3818,0.461,FALSE,FALSE
meae.congressional.congress15.nc.county,nc.uscongress11.1817,Daniel M. Forney,FD0022,11,Democratic-Republican,NA,0,NA,TRUE,TRUE
meae.congressional.congress15.nc.county,nc.uscongress12.1817,Felix Walker,WF0041,12,Democratic-Republican,NA,0,NA,TRUE,FALSE
meae.congressional.congress15.nc.county,nc.uscongress12.1817,John Paxton,PJ0356,12,Democratic-Republican,NA,0,NA,FALSE,FALSE
meae.congressional.congress15.nc.county,nc.uscongress12.1817,William Porter,PW0175,12,Democratic-Republican,NA,0,NA,FALSE,FALSE
meae.congressional.congress15.nc.county,nc.uscongress13.1817,Lewis Williams,WL0047,13,Federalist,NA,0,NA,TRUE,TRUE
meae.congressional.congress15.nc.county,nc.uscongress2.1817,Joseph H. Bryan,BJ0827,2,Democratic-Republican,NA,0,NA,TRUE,TRUE
meae.congressional.congress15.nc.county,nc.uscongress3.1817,Thomas H. Hall,HT0135,3,Democratic-Republican,NA,0,NA,TRUE,TRUE
meae.congressional.congress15.nc.county,nc.uscongress4.1817,Jesse Slocumb,SJ0848,4,Federalist,2089,3865,0.54,TRUE,FALSE
meae.congressional.congress15.nc.county,nc.uscongress4.1817,Henry J. G. Ruffin,RH0040,4,Democratic-Republican,1776,3865,0.46,FALSE,FALSE
meae.congressional.congress15.nc.county,nc.uscongress5.1817,James Owens,OJ0091,5,Democratic-Republican,2782,5020,0.554,TRUE,FALSE
meae.congressional.congress15.nc.county,nc.uscongress5.1817,Charles Hooks,HC0086,5,Democratic-Republican,2238,5020,0.446,FALSE,FALSE
meae.congressional.congress15.nc.county,nc.uscongress6.1817,Welden N. Edwards,EW0066,6,Democratic-Republican,2501,3107,0.805,TRUE,FALSE
meae.congressional.congress15.nc.county,nc.uscongress6.1817,Solomon Green,GS0059,6,Federalist,606,3107,0.195,FALSE,FALSE
meae.congressional.congress15.nc.county,nc.uscongress7.1817,Alexander MacMillan,MA0167,7,Federalist,3037,5172,0.587,TRUE,FALSE
meae.congressional.congress15.nc.county,nc.uscongress7.1817,John Culpepper,CJ0545,7,Federalist,2135,5172,0.413,FALSE,FALSE
meae.congressional.congress15.nc.county,nc.uscongress8.1817,James S. Smith,SJ0849,8,Democratic-Republican,2425,4641,0.523,TRUE,FALSE
meae.congressional.congress15.nc.county,nc.uscongress8.1817,Samuel Dickens,DS0131,8,Federalist,2176,4641,0.469,FALSE,FALSE
meae.congressional.congress15.nc.county,nc.uscongress8.1817,Jesse Bird,BJ0842,8,NA,NA,4641,NA,FALSE,FALSE
meae.congressional.congress15.nc.county,nc.uscongress8.1817,Richard Wilkins,WR0165,8,NA,40,4641,0.009,FALSE,FALSE
meae.congressional.congress15.nc.county,nc.uscongress8.1817,scattering,NA,8,NA,NA,4641,NA,FALSE,FALSE
meae.congressional.congress15.nc.county,nc.uscongress9.1817,Thomas Settle,ST0194,9,Democratic-Republican,3593,4583,0.784,TRUE,FALSE
meae.congressional.congress15.nc.county,nc.uscongress9.1817,Romulus M. Saunders,SR0176,9,Democratic-Republican,990,4583,0.216,FALSE,FALSE
