meae_id,election_id,candidate,candidate_id,district,party,vote,total_vote,percent_vote,winner,unopposed
meae.congressional.congress09.sc.county,sc.uscongress.abbeville.1804,Levi Casey,CL0065,6,Democratic-Republican,NA,NA,NA,TRUE,TRUE
meae.congressional.congress09.sc.county,sc.uscongress.charleston.1804,Robert Marion,MR0181,1,Democratic-Republican,674,1112,0.606,TRUE,FALSE
meae.congressional.congress09.sc.county,sc.uscongress.charleston.1804,Thomas L. Smith,ST0154,1,Federalist,411,1112,0.37,FALSE,FALSE
meae.congressional.congress09.sc.county,sc.uscongress.charleston.1804,scattering,NA,1,NA,27,1112,0.024,FALSE,FALSE
meae.congressional.congress09.sc.county,sc.uscongress.edgefield.1804,William Butler,BW0365,2,Democratic-Republican,NA,NA,NA,TRUE,TRUE
meae.congressional.congress09.sc.county,sc.uscongress.georgetown.1804,David R. Williams,WD0118,3,Democratic-Republican,919,1585,0.58,TRUE,FALSE
meae.congressional.congress09.sc.county,sc.uscongress.georgetown.1804,Robert Witherspoon,WR0147,3,Democratic-Republican,460,1585,0.29,FALSE,FALSE
meae.congressional.congress09.sc.county,sc.uscongress.georgetown.1804,Joseph Blyth,BJ1341,3,Democratic-Republican,206,1585,0.13,FALSE,FALSE
meae.congressional.congress09.sc.county,sc.uscongress.orangeburg.1804,O'Brien Smith,SO0007,4,Democratic-Republican,NA,NA,NA,TRUE,FALSE
meae.congressional.congress09.sc.county,sc.uscongress.orangeburg.1804,John Taylor,TJ0451,4,Democratic-Republican,NA,NA,NA,FALSE,FALSE
meae.congressional.congress09.sc.county,sc.uscongress.pendleton.1804,John B. Earle,EJ0266,8,Democratic-Republican,NA,NA,NA,TRUE,TRUE
meae.congressional.congress09.sc.county,sc.uscongress.spartanburg.1804,Thomas Moore,MT0220,7,Democratic-Republican,NA,NA,NA,TRUE,TRUE
meae.congressional.congress09.sc.county,sc.uscongress.sumter.1804,Richard Winn,WR0158,5,Democratic-Republican,NA,NA,NA,TRUE,FALSE
meae.congressional.congress09.sc.county,sc.uscongress.sumter.1804,John Kershaw,KJ0375,5,Federalist,NA,NA,NA,FALSE,FALSE
