meae_id,election_id,candidate,candidate_id,district,party,vote,total_vote,percent_vote,winner,unopposed
meae.congressional.congress14.va.county,va.uscongress.1.1815,John G. Jackson,JJ0287,1,Democratic-Republican,NA,0,NA,TRUE,FALSE
meae.congressional.congress14.va.county,va.uscongress.1.1815,scattering,NA,1,NA,NA,0,NA,FALSE,FALSE
meae.congressional.congress14.va.county,va.uscongress.2.1815,Magnus Tate,TM0041,2,Federalist,726,1146,0.634,TRUE,FALSE
meae.congressional.congress14.va.county,va.uscongress.2.1815,Francis White,WF0027,2,Federalist,420,1146,0.366,FALSE,FALSE
meae.congressional.congress14.va.county,va.uscongress.3.1815,Henry Saint George Tucker,TH0063,3,Democratic-Republican,1006,1407,0.715,TRUE,FALSE
meae.congressional.congress14.va.county,va.uscongress.3.1815,Griffin Taylor,TG0061,3,Federalist,388,1407,0.276,FALSE,FALSE
meae.congressional.congress14.va.county,va.uscongress.3.1815,Robert Bailey,BR0183,3,Federalist,13,1407,0.009,FALSE,FALSE
meae.congressional.congress14.va.county,va.uscongress.4.1815,William MacCoy,MW0392,4,Democratic-Republican,1213,2378,0.51,TRUE,FALSE
meae.congressional.congress14.va.county,va.uscongress.4.1815,Robert Porterfield,PR0095,4,Federalist,1165,2378,0.49,FALSE,FALSE
meae.congressional.congress14.va.county,va.uscongress.5.1815,James Breckinridge,BJ1431,5,Federalist,902,1750,0.515,TRUE,FALSE
meae.congressional.congress14.va.county,va.uscongress.5.1815,John Floyd,FJ0482,5,Democratic-Republican,848,1750,0.485,FALSE,FALSE
meae.congressional.congress14.va.county,va.uscongress.6.1815,Daniel Sheffey,SD0212,6,Federalist,NA,0,NA,TRUE,TRUE
meae.congressional.congress14.va.county,va.uscongress.7.1815,Ballard Smith,SB0133,7,Democratic-Republican,NA,0,NA,TRUE,FALSE
meae.congressional.congress14.va.county,va.uscongress.7.1815,John Matthews,MJ1187,7,Federalist,NA,0,NA,FALSE,FALSE
meae.congressional.congress14.va.county,va.uscongress.8.1815,Joseph Lewis,LJ0458,8,Federalist,791,1521,0.52,TRUE,FALSE
