meae_id,election_id,candidate,candidate_id,district,party,vote,total_vote,percent_vote,winner,unopposed
meae.congressional.congress13.nj.county,nj.uscongress1.1813,Lewis Condit,CL0013,1,Democratic-Republican,7185,18674,0.385,TRUE,FALSE
meae.congressional.congress13.nj.county,nj.uscongress1.1813,Thomas Ward,WT0111,1,Democratic-Republican,7133,18674,0.382,TRUE,FALSE
meae.congressional.congress13.nj.county,nj.uscongress1.1813,Jacob S. Thompson,TJ0271,1,Federalist,2110,18674,0.113,FALSE,FALSE
meae.congressional.congress13.nj.county,nj.uscongress1.1813,John M. Cumming,CJ0450,1,Federalist,1814,18674,0.097,FALSE,FALSE
meae.congressional.congress13.nj.county,nj.uscongress1.1813,Adam Boyd,BA0122,1,Federalist,369,18674,0.02,FALSE,FALSE
meae.congressional.congress13.nj.county,nj.uscongress1.1813,Joel Dodd,DJ0261,1,Democratic-Republican,37,18674,0.002,FALSE,FALSE
meae.congressional.congress13.nj.county,nj.uscongress1.1813,Silas Condit,CS0064,1,NA,7,18674,0,FALSE,FALSE
meae.congressional.congress13.nj.county,nj.uscongress1.1813,Charles Clark,CC0052,1,NA,6,18674,0,FALSE,FALSE
meae.congressional.congress13.nj.county,nj.uscongress1.1813,William S. Pennington,PW0135,1,NA,6,18674,0,FALSE,FALSE
meae.congressional.congress13.nj.county,nj.uscongress1.1813,Abraham Shaver,SA0092,1,NA,2,18674,0,FALSE,FALSE
meae.congressional.congress13.nj.county,nj.uscongress1.1813,Mahlon Dickerson,DM0030,1,NA,2,18674,0,FALSE,FALSE
meae.congressional.congress13.nj.county,nj.uscongress1.1813,Henry Van Dalsen,VH0026,1,NA,1,18674,0,FALSE,FALSE
meae.congressional.congress13.nj.county,nj.uscongress1.1813,Samuel Pennington,PS0048,1,NA,1,18674,0,FALSE,FALSE
meae.congressional.congress13.nj.county,nj.uscongress1.1813,Robert Thompson,TR0044,1,NA,1,18674,0,FALSE,FALSE
meae.congressional.congress13.nj.county,nj.uscongress2.1813,James Schureman,SJ0522,2,Federalist,6852,24430,0.28,TRUE,FALSE
meae.congressional.congress13.nj.county,nj.uscongress2.1813,Richard Stockton,SR0121,2,Federalist,6826,24430,0.279,TRUE,FALSE
meae.congressional.congress13.nj.county,nj.uscongress2.1813,Henry Southard,SH0055,2,Democratic-Republican,5410,24430,0.221,FALSE,FALSE
meae.congressional.congress13.nj.county,nj.uscongress2.1813,James Morgan,MJ0401,2,Democratic-Republican,5342,24430,0.219,FALSE,FALSE
meae.congressional.congress13.nj.county,nj.uscongress3.1813,William Coxe,CW0104,3,Federalist,5029,10099,0.498,TRUE,FALSE
meae.congressional.congress13.nj.county,nj.uscongress3.1813,Jacob Hufty,HJ0423,3,Federalist,4996,10099,0.495,TRUE,FALSE
meae.congressional.congress13.nj.county,nj.uscongress3.1813,Ebenezer Elmer,EE0016,3,Federalist,34,10099,0.003,FALSE,FALSE
meae.congressional.congress13.nj.county,nj.uscongress3.1813,Thomas Hendry,HT0115,3,Democratic-Republican,18,10099,0.002,FALSE,FALSE
meae.congressional.congress13.nj.county,nj.uscongress3.1813,Isaiah Shinn,SI0050,3,Democratic-Republican,12,10099,0.001,FALSE,FALSE
meae.congressional.congress13.nj.county,nj.uscongress3.1813,James Lee,LJ0162,3,NA,3,10099,0,FALSE,FALSE
meae.congressional.congress13.nj.county,nj.uscongress3.1813,Franklin Davenport,DF0014,3,Federalist,2,10099,0,FALSE,FALSE
meae.congressional.congress13.nj.county,nj.uscongress3.1813,Samuel W. Harrison,HS0123,3,NA,1,10099,0,FALSE,FALSE
meae.congressional.congress13.nj.county,nj.uscongress3.1813,Jonathan Elmer,EJ0094,3,Federalist,1,10099,0,FALSE,FALSE
meae.congressional.congress13.nj.county,nj.uscongress3.1813,Richard M. Cooper,CR0058,3,NA,1,10099,0,FALSE,FALSE
meae.congressional.congress13.nj.county,nj.uscongress3.1813,James Sloan,SJ0553,3,NA,1,10099,0,FALSE,FALSE
meae.congressional.congress13.nj.county,nj.uscongress3.1813,Gervas Hall,HG0137,3,NA,1,10099,0,FALSE,FALSE
