meae_id,county_ahcb,county_fips,districts,federalist_vote,federalist_percentage,antifederalist_vote,antifederalist_percentage,demrep_vote,demrep_percentage,chesapeake_vote,chesapeake_percentage,potomac_vote,potomac_percentage,repfac_vote,repfac_percentage,adamsclay_vote,adamsclay_percentage,jacksonian_vote,jacksonian_percentage,anticaucus_vote,anticaucus_percentage,caucus_vote,caucus_percentage,other_vote,other_percentage,county_source
meae.congressional.congress03.pa.county,pas_allegheny,42003,At-large,5435,0.386,NA,NA,8219,0.584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,420,0.03,county
meae.congressional.congress03.pa.county,pas_bedford,42009,At-large,2218,0.202,NA,NA,8554,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,0.018,county
meae.congressional.congress03.pa.county,pas_berks,42011,At-large,7692,0.4,NA,NA,10739,0.558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,813,0.042,county
meae.congressional.congress03.pa.county,pas_bucks,42017,At-large,8008,0.517,NA,NA,6980,0.451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,488,0.032,county
meae.congressional.congress03.pa.county,pas_chester,42029,At-large,14063,0.544,NA,NA,10552,0.408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1248,0.048,county
meae.congressional.congress03.pa.county,pas_cumberland,42041,At-large,7877,0.198,NA,NA,27869,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4090,0.103,county
meae.congressional.congress03.pa.county,pas_dauphin,42043,At-large,6717,0.469,NA,NA,6585,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025,0.072,county
meae.congressional.congress03.pa.county,pas_delaware,42045,At-large,4729,0.537,NA,NA,3557,0.404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,517,0.059,county
meae.congressional.congress03.pa.county,pas_fayette,42051,At-large,1520,0.15,NA,NA,7651,0.755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,958,0.095,county
meae.congressional.congress03.pa.county,pas_franklin,42055,At-large,2307,0.235,NA,NA,5853,0.596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1662,0.169,county
meae.congressional.congress03.pa.county,pas_huntingdon,42061,At-large,2497,0.456,NA,NA,2464,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,512,0.094,county
meae.congressional.congress03.pa.county,pas_lancaster,42071,At-large,9304,0.579,NA,NA,6676,0.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,0.006,county
meae.congressional.congress03.pa.county,pas_luzerne,42079,At-large,2414,0.581,NA,NA,1714,0.413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,0.006,county
meae.congressional.congress03.pa.county,pas_mifflin,42087,At-large,4508,0.178,NA,NA,18846,0.743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,0.08,county
meae.congressional.congress03.pa.county,pas_montgomery,42091,At-large,7274,0.369,NA,NA,10622,0.539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1819,0.092,county
meae.congressional.congress03.pa.county,pas_northampton,42095,At-large,3828,0.355,NA,NA,6139,0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,804,0.075,county
meae.congressional.congress03.pa.county,pas_northumberland,42097,At-large,3251,0.231,NA,NA,9464,0.673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1354,0.096,county
meae.congressional.congress03.pa.county,pas_philadelphia,42101,At-large,5169,0.345,NA,NA,9053,0.605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,751,0.05,county
meae.congressional.congress03.pa.county,pas_washington,42125,At-large,3942,0.184,NA,NA,15262,0.712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2224,0.104,county
meae.congressional.congress03.pa.county,pas_westmoreland,42129,At-large,1484,0.057,NA,NA,18711,0.719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5846,0.224,county
meae.congressional.congress03.pa.county,pas_york,42133,At-large,39204,0.614,NA,NA,24686,0.386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,county
meae.congressional.congress03.pa.county,city_philadelphia,NA,At-large,13050,0.457,NA,NA,14457,0.506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1041,0.036,county
