meae_id,county_ahcb,county_fips,districts,federalist_vote,federalist_percentage,antifederalist_vote,antifederalist_percentage,demrep_vote,demrep_percentage,chesapeake_vote,chesapeake_percentage,potomac_vote,potomac_percentage,repfac_vote,repfac_percentage,adamsclay_vote,adamsclay_percentage,jacksonian_vote,jacksonian_percentage,anticaucus_vote,anticaucus_percentage,caucus_vote,caucus_percentage,other_vote,other_percentage,county_source
meae.congressional.congress12.ny.county,nys_kings,36047,1,41,0.079,NA,NA,473,0.917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.004,county
meae.congressional.congress12.ny.county,nys_queens,36081,1,NA,NA,NA,NA,881,0.992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0.008,county
meae.congressional.congress12.ny.county,nys_suffolk,36103,1,194,0.088,NA,NA,2008,0.907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0.005,county
meae.congressional.congress12.ny.county,nys_newyork,36061,2,10471,0.5,NA,NA,10463,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress12.ny.county,nys_richmond,36085,2,652,0.491,NA,NA,676,0.509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress12.ny.county,nys_rockland,36087,2,102,0.075,NA,NA,1262,0.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress12.ny.county,nys_orange,36071,3,811,0.26,NA,NA,2311,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,county
meae.congressional.congress12.ny.county,nys_westchester,36119,3,1417,0.462,NA,NA,1633,0.533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,0.005,county
meae.congressional.congress12.ny.county,nys_dutchess,36027,4,3125,0.511,NA,NA,2994,0.489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress12.ny.county,nys_greene,36039,5,1171,0.54,NA,NA,993,0.458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.001,county
meae.congressional.congress12.ny.county,nys_sullivan,36105,5,310,0.331,NA,NA,627,0.669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress12.ny.county,nys_ulster,36111,5,1332,0.481,NA,NA,1437,0.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress12.ny.county,nys_columbia,36021,6,5184,0.564,NA,NA,3999,0.435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.001,county
meae.congressional.congress12.ny.county,nys_rensselaer,36083,6,5123,0.554,NA,NA,4118,0.446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,county
