meae_id,county_ahcb,county_fips,districts,federalist_vote,federalist_percentage,antifederalist_vote,antifederalist_percentage,demrep_vote,demrep_percentage,chesapeake_vote,chesapeake_percentage,potomac_vote,potomac_percentage,repfac_vote,repfac_percentage,adamsclay_vote,adamsclay_percentage,jacksonian_vote,jacksonian_percentage,anticaucus_vote,anticaucus_percentage,caucus_vote,caucus_percentage,other_vote,other_percentage,county_source
meae.congressional.congress04.ga.county,gas_bryan,13029,At-large,3,0.068,NA,NA,37,0.841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.091,county
meae.congressional.congress04.ga.county,gas_burke,13033,At-large,197,0.39,NA,NA,302,0.598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0.012,county
meae.congressional.congress04.ga.county,gas_chatham,13051,At-large,67,0.205,NA,NA,249,0.761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0.034,county
meae.congressional.congress04.ga.county,gas_columbia,13073,At-large,85,0.088,NA,NA,514,0.533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,365,0.379,county
meae.congressional.congress04.ga.county,gas_effingham,13103,At-large,0,0,NA,NA,30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,county
meae.congressional.congress04.ga.county,gas_elbert,13105,At-large,114,0.201,NA,NA,416,0.735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,0.064,county
meae.congressional.congress04.ga.county,gas_franklin,13119,At-large,264,0.786,NA,NA,11,0.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,0.182,county
meae.congressional.congress04.ga.county,gas_greene,13133,At-large,538,0.826,NA,NA,107,0.164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0.009,county
meae.congressional.congress04.ga.county,gas_hancock,13141,At-large,267,0.575,NA,NA,189,0.407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.017,county
meae.congressional.congress04.ga.county,gas_liberty,13179,At-large,78,0.51,NA,NA,48,0.314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,0.176,county
meae.congressional.congress04.ga.county,gas_montgomery,13209,At-large,0,0,NA,NA,38,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,county
meae.congressional.congress04.ga.county,gas_oglethorpe,13221,At-large,221,0.364,NA,NA,380,0.626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0.01,county
meae.congressional.congress04.ga.county,gas_richmond,13245,At-large,144,0.275,NA,NA,371,0.709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.015,county
meae.congressional.congress04.ga.county,gas_screven,13251,At-large,8,0.062,NA,NA,122,0.938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,county
meae.congressional.congress04.ga.county,gas_warren,13301,At-large,222,0.432,NA,NA,229,0.446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,0.123,county
meae.congressional.congress04.ga.county,gas_washington,13303,At-large,98,0.214,NA,NA,308,0.672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,0.114,county
meae.congressional.congress04.ga.county,gas_wilkes,13317,At-large,792,0.606,NA,NA,468,0.358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,0.035,county
