meae_id,election_id,candidate,candidate_id,district,party,vote,total_vote,percent_vote,winner,unopposed
meae.congressional.congress03.ct.county,ct.congress.1792,Jonathan Trumbull,TJ0010,At-large,Federalist,3333,23445,0.142,TRUE,FALSE
meae.congressional.congress03.ct.county,ct.congress.1792,James Hillhouse,HJ0008,At-large,Federalist,3054,23445,0.13,TRUE,FALSE
meae.congressional.congress03.ct.county,ct.congress.1792,Jonathan Sturgis,SJ0011,At-large,Federalist,2685,23445,0.115,TRUE,FALSE
meae.congressional.congress03.ct.county,ct.congress.1792,Benjamin Huntington,HB0005,At-large,Federalist,2476,23445,0.106,TRUE,FALSE
meae.congressional.congress03.ct.county,ct.congress.1792,Jeremiah Wadsworth,WJ0011,At-large,Federalist,2426,23445,0.103,TRUE,FALSE
meae.congressional.congress03.ct.county,ct.congress.1792,Amasa Learned,LA0001,At-large,Federalist,2217,23445,0.095,TRUE,FALSE
meae.congressional.congress03.ct.county,ct.congress.1792,Stephen Mix Mitchell,MS0000,At-large,Federalist,1827,23445,0.078,TRUE,FALSE
meae.congressional.congress03.ct.county,ct.congress.1792,Uriah Tracey,TU0002,At-large,Federalist,1476,23445,0.063,FALSE,FALSE
meae.congressional.congress03.ct.county,ct.congress.1792,Jonathan Ingersoll,IJ0003,At-large,Federalist,1258,23445,0.054,FALSE,FALSE
meae.congressional.congress03.ct.county,ct.congress.1792,Asher Miller,MA0000,At-large,Federalist,998,23445,0.043,FALSE,FALSE
meae.congressional.congress03.ct.county,ct.congress.1792,Zephaniah Swift,SZ0000,At-large,Federalist,997,23445,0.043,FALSE,FALSE
meae.congressional.congress03.ct.county,ct.congress.1792,Tapping Reeve,RT0001,At-large,Federalist,698,23445,0.03,FALSE,FALSE
