meae_id,election_id,candidate,candidate_id,district,party,vote,total_vote,percent_vote,winner,unopposed
meae.congressional.congress14.ny.county,ny.uscongress1.1814,George Townsend,TG0049,1,Democratic-Republican,4226,15759,0.268,TRUE,FALSE
meae.congressional.congress14.ny.county,ny.uscongress1.1814,Henry Crocheron,CH0097,1,Democratic-Republican,4223,15759,0.268,TRUE,FALSE
meae.congressional.congress14.ny.county,ny.uscongress1.1814,William Townsend,TW0061,1,Federalist,3569,15759,0.226,FALSE,FALSE
meae.congressional.congress14.ny.county,ny.uscongress1.1814,Cornelius Bedell,BC0061,1,Federalist,3564,15759,0.226,FALSE,FALSE
meae.congressional.congress14.ny.county,ny.uscongress1.1814,Peter H. Wendover,WP0068,1,Democratic-Republican,96,15759,0.006,FALSE,FALSE
meae.congressional.congress14.ny.county,ny.uscongress1.1814,William Irving,IW0014,1,Democratic-Republican,46,15759,0.003,FALSE,FALSE
meae.congressional.congress14.ny.county,ny.uscongress1.1814,John Arthur,AJ0177,1,NA,17,15759,0.001,FALSE,FALSE
meae.congressional.congress14.ny.county,ny.uscongress1.1814,Jacob Lorillard,LJ0241,1,Federalist,15,15759,0.001,FALSE,FALSE
meae.congressional.congress14.ny.county,ny.uscongress1.1814,Darius Crosby,CD0100,1,Democratic-Republican,3,15759,0,FALSE,FALSE
meae.congressional.congress14.ny.county,ny.uscongress2.1814,William Irving,IW0014,2,Democratic-Republican,4577,17409,0.263,TRUE,FALSE
meae.congressional.congress14.ny.county,ny.uscongress2.1814,Peter H. Wendover,WP0068,2,Democratic-Republican,4533,17409,0.26,TRUE,FALSE
meae.congressional.congress14.ny.county,ny.uscongress2.1814,John Anthon,AJ0208,2,Federalist,4119,17409,0.237,FALSE,FALSE
meae.congressional.congress14.ny.county,ny.uscongress2.1814,Jacob Lorillard,LJ0241,2,Federalist,4119,17409,0.237,FALSE,FALSE
meae.congressional.congress14.ny.county,ny.uscongress2.1814,William Townsend,TW0061,2,Federalist,17,17409,0.001,FALSE,FALSE
meae.congressional.congress14.ny.county,ny.uscongress2.1814,Cornelius Bedell,BC0061,2,Federalist,16,17409,0.001,FALSE,FALSE
meae.congressional.congress14.ny.county,ny.uscongress2.1814,George Townsend,TG0049,2,Democratic-Republican,14,17409,0.001,FALSE,FALSE
meae.congressional.congress14.ny.county,ny.uscongress2.1814,Henry Crocheron,CH0097,2,Democratic-Republican,7,17409,0,FALSE,FALSE
meae.congressional.congress14.ny.county,ny.uscongress2.1814,Christopher Bedell,BC0093,2,NA,3,17409,0,FALSE,FALSE
meae.congressional.congress14.ny.county,ny.uscongress2.1814,P. H. Dover,DP0022,2,NA,1,17409,0,FALSE,FALSE
