meae_id,county_ahcb,county_fips,districts,federalist_vote,federalist_percentage,antifederalist_vote,antifederalist_percentage,demrep_vote,demrep_percentage,chesapeake_vote,chesapeake_percentage,potomac_vote,potomac_percentage,repfac_vote,repfac_percentage,adamsclay_vote,adamsclay_percentage,jacksonian_vote,jacksonian_percentage,anticaucus_vote,anticaucus_percentage,caucus_vote,caucus_percentage,other_vote,other_percentage,county_source
meae.congressional.congress10.ny.county,nys_queens,36081,1,NA,NA,NA,NA,520,0.998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.002,county
meae.congressional.congress10.ny.county,nys_suffolk,36103,1,NA,NA,NA,NA,979,0.988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0.012,county
meae.congressional.congress10.ny.county,nys_kings,36047,2,496,0.413,NA,NA,700,0.582,NA,NA,NA,NA,3,0.002,NA,NA,NA,NA,NA,NA,NA,NA,3,0.002,county
meae.congressional.congress10.ny.county,nys_newyork,36061,2,6474,0.447,NA,NA,7824,0.54,NA,NA,NA,NA,165,0.011,NA,NA,NA,NA,NA,NA,NA,NA,28,0.002,county
meae.congressional.congress10.ny.county,nys_richmond,36085,2,409,0.448,NA,NA,497,0.544,NA,NA,NA,NA,5,0.005,NA,NA,NA,NA,NA,NA,NA,NA,2,0.002,county
meae.congressional.congress10.ny.county,nys_rockland,36087,4,NA,NA,NA,NA,230,0.667,NA,NA,NA,NA,110,0.319,NA,NA,NA,NA,NA,NA,NA,NA,5,0.014,county
meae.congressional.congress10.ny.county,nys_westchester,36119,4,854,0.48,NA,NA,873,0.49,NA,NA,NA,NA,17,0.01,NA,NA,NA,NA,NA,NA,NA,NA,36,0.02,county
meae.congressional.congress10.ny.county,nys_orange,36071,5,822,0.371,NA,NA,1396,0.629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress10.ny.county,nys_dutchess,36027,6,5,0.004,NA,NA,1208,0.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0.011,county
meae.congressional.congress10.ny.county,nys_greene,36039,7,549,0.546,NA,NA,264,0.263,NA,NA,NA,NA,175,0.174,NA,NA,NA,NA,NA,NA,NA,NA,17,0.017,county
meae.congressional.congress10.ny.county,nys_ulster,36111,7,859,0.438,NA,NA,251,0.128,NA,NA,NA,NA,849,0.433,NA,NA,NA,NA,NA,NA,NA,NA,2,0.001,county
meae.congressional.congress10.ny.county,nys_columbia,36021,8,1726,0.497,NA,NA,1735,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0.003,county
meae.congressional.congress10.ny.county,nys_albany,36001,9,1278,0.467,NA,NA,892,0.326,NA,NA,NA,NA,562,0.205,NA,NA,NA,NA,NA,NA,NA,NA,4,0.001,county
meae.congressional.congress10.ny.county,nys_rensselaer,36083,10,1221,0.486,NA,NA,1284,0.511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.003,county
meae.congressional.congress10.ny.county,nys_clinton,36019,11,255,0.358,NA,NA,360,0.505,NA,NA,NA,NA,87,0.122,NA,NA,NA,NA,NA,NA,NA,NA,11,0.015,county
meae.congressional.congress10.ny.county,nys_essex,36031,11,306,0.472,NA,NA,334,0.515,NA,NA,NA,NA,4,0.006,NA,NA,NA,NA,NA,NA,NA,NA,4,0.006,county
meae.congressional.congress10.ny.county,nys_saratoga,36091,11,828,0.384,NA,NA,1324,0.614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0.003,county
meae.congressional.congress10.ny.county,nys_washington,36115,12,NA,NA,NA,NA,1574,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129,0.076,county
meae.congressional.congress10.ny.county,nys_montgomery,36057,13,584,0.219,NA,NA,2069,0.777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0.003,county
meae.congressional.congress10.ny.county,nys_schoharie,36095,13,660,0.466,NA,NA,756,0.534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress10.ny.county,nys_delaware,36025,14,614,0.431,NA,NA,801,0.562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0.006,county
meae.congressional.congress10.ny.county,nys_otsego,36077,14,420,0.238,NA,NA,1327,0.753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0.009,county
meae.congressional.congress10.ny.county,nys_herkimer,36043,15,1,0.001,NA,NA,592,0.432,NA,NA,NA,NA,777,0.567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress10.ny.county,nys_jefferson,36045,15,16,0.022,NA,NA,339,0.457,NA,NA,NA,NA,372,0.502,NA,NA,NA,NA,NA,NA,NA,NA,14,0.019,county
meae.congressional.congress10.ny.county,nys_lewis,36049,15,NA,NA,NA,NA,271,0.761,NA,NA,NA,NA,85,0.239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress10.ny.county,nys_oneida,36065,15,2,0.001,NA,NA,922,0.397,NA,NA,NA,NA,1394,0.6,NA,NA,NA,NA,NA,NA,NA,NA,5,0.002,county
meae.congressional.congress10.ny.county,nys_chenango,36017,16,97,0.112,NA,NA,746,0.858,NA,NA,NA,NA,9,0.01,NA,NA,NA,NA,NA,NA,NA,NA,17,0.02,county
meae.congressional.congress10.ny.county,nys_madison,36053,16,35,0.031,NA,NA,994,0.884,NA,NA,NA,NA,91,0.081,NA,NA,NA,NA,NA,NA,NA,NA,5,0.004,county
meae.congressional.congress10.ny.county,nys_onondaga,36067,16,180,0.139,NA,NA,1095,0.846,NA,NA,NA,NA,1,0.001,NA,NA,NA,NA,NA,NA,NA,NA,19,0.015,county
meae.congressional.congress10.ny.county,nys_tioga,36107,16,1,0.002,NA,NA,474,0.789,NA,NA,NA,NA,119,0.198,NA,NA,NA,NA,NA,NA,NA,NA,7,0.012,county
meae.congressional.congress10.ny.county,nys_allegany,36003,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress10.ny.county,nys_cayuga,36011,17,238,0.146,NA,NA,944,0.578,NA,NA,NA,NA,389,0.238,NA,NA,NA,NA,NA,NA,NA,NA,62,0.038,county
meae.congressional.congress10.ny.county,nys_genesee,36037,17,117,0.221,NA,NA,51,0.096,NA,NA,NA,NA,362,0.683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
