meae_id,county_ahcb,county_fips,districts,federalist_vote,federalist_percentage,antifederalist_vote,antifederalist_percentage,demrep_vote,demrep_percentage,chesapeake_vote,chesapeake_percentage,potomac_vote,potomac_percentage,repfac_vote,repfac_percentage,adamsclay_vote,adamsclay_percentage,jacksonian_vote,jacksonian_percentage,anticaucus_vote,anticaucus_percentage,caucus_vote,caucus_percentage,other_vote,other_percentage,county_source
meae.congressional.congress16.oh.county,ohs_adams,39001,2,NA,NA,NA,NA,1058,0.995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.005,county
meae.congressional.congress16.oh.county,ohs_ashtabula,39007,6,NA,NA,NA,NA,352,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress16.oh.county,ohs_athens,39009,3,NA,NA,NA,NA,256,0.591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177,0.409,county
meae.congressional.congress16.oh.county,ohs_belmont,39013,4,710,0.451,NA,NA,863,0.549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress16.oh.county,ohs_brown,39015,2,NA,NA,NA,NA,730,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress16.oh.county,ohs_butler,39017,1,NA,NA,NA,NA,899,0.685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,413,0.315,county
meae.congressional.congress16.oh.county,ohs_champaign,39021,5,72,0.1,NA,NA,651,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress16.oh.county,ohs_clark,39023,5,312,0.448,NA,NA,384,0.552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress16.oh.county,ohs_clermont,39025,2,NA,NA,NA,NA,948,0.999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.001,county
meae.congressional.congress16.oh.county,ohs_clinton,39027,2,NA,NA,NA,NA,425,0.873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,0.127,county
meae.congressional.congress16.oh.county,ohs_columbiana,39029,6,NA,NA,NA,NA,971,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress16.oh.county,ohs_coshocton,39031,4,73,0.113,NA,NA,574,0.887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress16.oh.county,ohs_cuyahoga,39035,6,NA,NA,NA,NA,567,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress16.oh.county,ohs_darke,39037,5,34,0.241,NA,NA,107,0.759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress16.oh.county,ohs_delaware,39041,5,177,0.248,NA,NA,523,0.731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0.021,county
meae.congressional.congress16.oh.county,ohs_fairfield,39045,5,2090,0.911,NA,NA,197,0.086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0.003,county
meae.congressional.congress16.oh.county,ohs_fayette,39047,2,NA,NA,NA,NA,387,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,0.14,county
meae.congressional.congress16.oh.county,ohs_franklin,39049,5,467,0.402,NA,NA,678,0.583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,0.015,county
meae.congressional.congress16.oh.county,ohs_gallia,39053,3,NA,NA,NA,NA,312,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,579,0.65,county
meae.congressional.congress16.oh.county,ohs_geauga,39055,6,NA,NA,NA,NA,569,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress16.oh.county,ohs_greene,39057,2,NA,NA,NA,NA,499,0.852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,0.148,county
meae.congressional.congress16.oh.county,ohs_guernsey,39059,4,219,0.31,NA,NA,487,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress16.oh.county,ohs_hamilton,39061,1,NA,NA,NA,NA,362,0.145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2133,0.855,county
meae.congressional.congress16.oh.county,ohs_harrison,39067,4,559,0.889,NA,NA,20,0.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0.079,county
meae.congressional.congress16.oh.county,ohs_highland,39071,2,NA,NA,NA,NA,670,0.828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139,0.172,county
meae.congressional.congress16.oh.county,ohs_huron,39077,6,NA,NA,NA,NA,404,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress16.oh.county,ohs_jackson,39079,3,NA,NA,NA,NA,37,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,0.88,county
meae.congressional.congress16.oh.county,ohs_jefferson,39081,4,1388,0.909,NA,NA,139,0.091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress16.oh.county,ohs_knox,39083,6,NA,NA,NA,NA,391,0.697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170,0.303,county
meae.congressional.congress16.oh.county,ohs_lawrence,39087,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress16.oh.county,ohs_licking,39089,5,312,0.317,NA,NA,671,0.683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress16.oh.county,ohs_logan,39091,5,64,0.16,NA,NA,337,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress16.oh.county,ohs_madison,39097,5,108,0.231,NA,NA,359,0.769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress16.oh.county,ohs_medina,39103,6,NA,NA,NA,NA,187,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress16.oh.county,ohs_miami,39109,5,378,0.744,NA,NA,121,0.238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0.018,county
meae.congressional.congress16.oh.county,ohs_monroe,39111,4,13,0.087,NA,NA,137,0.913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress16.oh.county,ohs_montgomery,39113,5,511,0.745,NA,NA,172,0.251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.004,county
meae.congressional.congress16.oh.county,ohs_muskingum,39119,4,236,0.142,NA,NA,1425,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress16.oh.county,ohs_perry,39127,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress16.oh.county,ohs_pickaway,39129,3,NA,NA,NA,NA,1017,0.762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318,0.238,county
meae.congressional.congress16.oh.county,ohs_pike,39131,3,NA,NA,NA,NA,241,0.697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,0.303,county
meae.congressional.congress16.oh.county,ohs_portage,39133,6,NA,NA,NA,NA,572,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress16.oh.county,ohs_preble,39135,1,NA,NA,NA,NA,432,0.614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,0.386,county
meae.congressional.congress16.oh.county,ohs_richland,39139,6,NA,NA,NA,NA,676,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress16.oh.county,ohs_ross,39141,3,NA,NA,NA,NA,1704,0.902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185,0.098,county
meae.congressional.congress16.oh.county,ohs_scioto,39145,3,NA,NA,NA,NA,445,0.947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,0.053,county
meae.congressional.congress16.oh.county,ohs_stark,39151,6,NA,NA,NA,NA,726,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress16.oh.county,ohs_trumbull,39155,6,NA,NA,NA,NA,1200,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress16.oh.county,ohs_tuscarawas,39157,6,NA,NA,NA,NA,478,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress16.oh.county,ohs_warren,39165,1,NA,NA,NA,NA,1117,0.884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147,0.116,county
meae.congressional.congress16.oh.county,ohs_washington,39167,3,NA,NA,NA,NA,647,0.752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213,0.248,county
meae.congressional.congress16.oh.county,ohs_wayne,39169,6,NA,NA,NA,NA,873,0.999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.001,county
