meae_id,county_ahcb,county_fips,districts,federalist_vote,federalist_percentage,antifederalist_vote,antifederalist_percentage,demrep_vote,demrep_percentage,chesapeake_vote,chesapeake_percentage,potomac_vote,potomac_percentage,repfac_vote,repfac_percentage,adamsclay_vote,adamsclay_percentage,jacksonian_vote,jacksonian_percentage,anticaucus_vote,anticaucus_percentage,caucus_vote,caucus_percentage,other_vote,other_percentage,county_source
meae.congressional.congress16.nj.county,njs_bergen,34003,At-large,NA,NA,NA,NA,5817,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress16.nj.county,njs_burlington,34005,At-large,NA,NA,NA,NA,2704,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress16.nj.county,njs_capemay,34009,At-large,4,0.014,NA,NA,263,0.943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0.043,county
meae.congressional.congress16.nj.county,njs_cumberland,34011,At-large,6,0.002,NA,NA,2998,0.992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,0.006,county
meae.congressional.congress16.nj.county,njs_essex,34013,At-large,NA,NA,NA,NA,10966,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress16.nj.county,njs_gloucester,34015,At-large,10,0.002,NA,NA,5908,0.996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,0.003,county
meae.congressional.congress16.nj.county,njs_hunterdon,34019,At-large,94,0.008,NA,NA,11355,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,0.002,county
meae.congressional.congress16.nj.county,njs_middlesex,34023,At-large,NA,NA,NA,NA,5272,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress16.nj.county,njs_monmouth,34025,At-large,57,0.035,NA,NA,1467,0.902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,0.063,county
meae.congressional.congress16.nj.county,njs_morris,34027,At-large,166,0.018,NA,NA,9115,0.982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress16.nj.county,njs_salem,34033,At-large,NA,NA,NA,NA,8326,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress16.nj.county,njs_somerset,34035,At-large,NA,NA,NA,NA,2426,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress16.nj.county,njs_sussex,34037,At-large,2,0,NA,NA,16802,0.998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,0.002,county
