meae_id,county_ahcb,county_fips,districts,federalist_vote,federalist_percentage,antifederalist_vote,antifederalist_percentage,demrep_vote,demrep_percentage,chesapeake_vote,chesapeake_percentage,potomac_vote,potomac_percentage,repfac_vote,repfac_percentage,adamsclay_vote,adamsclay_percentage,jacksonian_vote,jacksonian_percentage,anticaucus_vote,anticaucus_percentage,caucus_vote,caucus_percentage,other_vote,other_percentage,county_source
meae.congressional.congress07.pa.county,pas_adams,42001,8,857,0.58,NA,NA,621,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress07.pa.county,pas_allegheny,42003,12,589,0.39,NA,NA,923,0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress07.pa.county,pas_beaver,42007,12,82,0.201,NA,NA,325,0.799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress07.pa.county,pas_bedford,42009,10,342,0.383,NA,NA,550,0.617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress07.pa.county,pas_berks,42011,5,44,0.016,NA,NA,2662,0.984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress07.pa.county,pas_bucks,42017,4,3300,0.431,NA,NA,4353,0.569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress07.pa.county,pas_butler,42019,12,38,0.176,NA,NA,178,0.824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress07.pa.county,pas_chester,42029,3,1980,0.518,NA,NA,1843,0.482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress07.pa.county,pas_crawford,42039,12,235,0.314,NA,NA,514,0.686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress07.pa.county,pas_cumberland,42041,9,724,0.385,NA,NA,1156,0.615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress07.pa.county,pas_dauphin,42043,6,468,0.212,NA,NA,1736,0.788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress07.pa.county,pas_delaware,42045,3,752,0.579,NA,NA,546,0.421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress07.pa.county,pas_fayette,42051,11,NA,NA,NA,NA,812,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress07.pa.county,pas_franklin,42055,10,686,0.471,NA,NA,771,0.529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress07.pa.county,pas_greene,42059,12,239,0.278,NA,NA,622,0.722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress07.pa.county,pas_huntingdon,42061,10,636,0.565,NA,NA,489,0.435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress07.pa.county,pas_lancaster,42071,7,2274,0.541,NA,NA,1927,0.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress07.pa.county,pas_luzerne,42079,5,567,0.612,NA,NA,356,0.384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.003,county
meae.congressional.congress07.pa.county,pas_lycoming,42081,6,152,0.217,NA,NA,549,0.783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress07.pa.county,pas_mifflin,42087,9,177,0.126,NA,NA,1227,0.874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress07.pa.county,pas_montgomery,42091,4,2469,0.381,NA,NA,4015,0.619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
