meae_id,county_ahcb,county_fips,districts,federalist_vote,federalist_percentage,antifederalist_vote,antifederalist_percentage,demrep_vote,demrep_percentage,chesapeake_vote,chesapeake_percentage,potomac_vote,potomac_percentage,repfac_vote,repfac_percentage,adamsclay_vote,adamsclay_percentage,jacksonian_vote,jacksonian_percentage,anticaucus_vote,anticaucus_percentage,caucus_vote,caucus_percentage,other_vote,other_percentage,county_source
meae.congressional.congress09.va.county,city_richmond,NA,22,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,district
meae.congressional.congress09.va.county,vas_accomack,51001,12,154,0.35,NA,NA,283,0.643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.007,county
meae.congressional.congress09.va.county,vas_albemarle,51003,21,NA,NA,NA,NA,503,0.782,NA,NA,NA,NA,140,0.218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress09.va.county,vas_amelia,51007,16,NA,NA,NA,NA,108,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress09.va.county,vas_amherst,51009,21,NA,NA,NA,NA,390,0.451,NA,NA,NA,NA,474,0.549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress09.va.county,vas_augusta,51015,4,NA,NA,NA,NA,627,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress09.va.county,vas_bath,51017,4,NA,NA,NA,NA,215,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress09.va.county,vas_bedford,51019,13,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,district
meae.congressional.congress09.va.county,vas_botetourt,51023,5,NA,NA,NA,NA,273,0.968,NA,NA,NA,NA,9,0.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress09.va.county,vas_brunswick,51025,17,NA,NA,NA,NA,804,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress09.va.county,vas_buckingham,51029,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,district
meae.congressional.congress09.va.county,vas_campbell,51031,14,165,0.432,NA,NA,217,0.568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress09.va.county,vas_charlescity,51036,22,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,district
meae.congressional.congress09.va.county,vas_charlotte,51037,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,district
meae.congressional.congress09.va.county,vas_chesterfield,51041,16,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,district
meae.congressional.congress09.va.county,vas_culpeper,51047,9,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,district
meae.congressional.congress09.va.county,vas_cumberland,51049,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,317,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress09.va.county,vas_dinwiddie,51053,18,NA,NA,NA,NA,495,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress09.va.county,vas_elizabethcity,51055,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress09.va.county,vas_essex,51057,11,NA,NA,NA,NA,258,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.03,county
meae.congressional.congress09.va.county,vas_fairfax,51059,7,130,0.464,NA,NA,150,0.536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
meae.congressional.congress09.va.county,vas_fauquier,51061,9,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,district
meae.congressional.congress09.va.county,vas_fluvanna,51065,21,NA,NA,NA,NA,282,0.834,NA,NA,NA,NA,56,0.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,county
